 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 8.    Time:   0:28:35
 Units: L = mm   , T = min  , M = mmol 


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  45  -440.0000   -2463.370 0.4343   0.2131E-03  0.3256E-04  0.1276E-02  0.0000E+00      -1   0.751E-03   20.00
  46  -450.0000   -2394.891 0.4365   0.2287E-03  0.3360E-04  0.1322E-02  0.0000E+00      -1   0.778E-03   20.00
  47  -460.0000   -2328.592 0.4390   0.2519E-03  0.3492E-04  0.1390E-02  0.0000E+00      -1   0.818E-03   20.00
  48  -470.0000   -2264.393 0.4414   0.2745E-03  0.3620E-04  0.1458E-02  0.0000E+00      -1   0.858E-03   20.00
  49  -480.0000   -2202.210 0.4438   0.2963E-03  0.3744E-04  0.1515E-02  0.0000E+00      -1   0.891E-03   20.00
  50  -490.0000   -2141.963 0.4460   0.3174E-03  0.3864E-04  0.1563E-02  0.0000E+00      -1   0.920E-03   20.00
  51  -500.0000   -2083.582 0.4482   0.3379E-03  0.3980E-04  0.1603E-02  0.0000E+00      -1   0.943E-03   20.00
  52  -510.0000   -2026.991 0.4504   0.3577E-03  0.4093E-04  0.1634E-02  0.0000E+00      -1   0.961E-03   20.00
  53  -520.0000   -1972.129 0.4524   0.3770E-03  0.4202E-04  0.1659E-02  0.0000E+00      -1   0.976E-03   20.00
  54  -530.0000   -1918.922 0.4544   0.3956E-03  0.4308E-04  0.1699E-02  0.0000E+00      -1   0.999E-03   20.00
  55  -540.0000   -1867.315 0.4570   0.4353E-03  0.4469E-04  0.1776E-02  0.0000E+00      -1   0.104E-02   20.00
  56  -550.0000   -1817.245 0.4594   0.4743E-03  0.4626E-04  0.1863E-02  0.0000E+00      -1   0.110E-02   20.00
  57  -560.0000   -1768.658 0.4618   0.5121E-03  0.4779E-04  0.1937E-02  0.0000E+00      -1   0.114E-02   20.00
  58  -570.0000   -1721.498 0.4641   0.5488E-03  0.4927E-04  0.1999E-02  0.0000E+00      -1   0.118E-02   20.00
  59  -580.0000   -1675.709 0.4663   0.5844E-03  0.5070E-04  0.2051E-02  0.0000E+00      -1   0.121E-02   20.00
  60  -590.0000   -1631.250 0.4685   0.6190E-03  0.5210E-04  0.2092E-02  0.0000E+00      -1   0.123E-02   20.00
  61  -600.0000   -1588.064 0.4706   0.6526E-03  0.5345E-04  0.2124E-02  0.0000E+00      -1   0.125E-02   20.00
  62  -610.0000   -1546.112 0.4727   0.6852E-03  0.5477E-04  0.2157E-02  0.0000E+00      -1   0.127E-02   20.00
  63  -620.0000   -1505.346 0.4749   0.7303E-03  0.5630E-04  0.2220E-02  0.0000E+00      -1   0.131E-02   20.00
  64  -630.0000   -1465.726 0.4773   0.7974E-03  0.5821E-04  0.2315E-02  0.0000E+00      -1   0.136E-02   20.00
  65  -640.0000   -1427.212 0.4798   0.8627E-03  0.6007E-04  0.2411E-02  0.0000E+00      -1   0.142E-02   20.00
  66  -650.0000   -1389.763 0.4821   0.9262E-03  0.6188E-04  0.2492E-02  0.0000E+00      -1   0.147E-02   20.00
  67  -660.0000   -1353.345 0.4844   0.9879E-03  0.6364E-04  0.2558E-02  0.0000E+00      -1   0.150E-02   20.00
  68  -670.0000   -1317.919 0.4866   0.1048E-02  0.6535E-04  0.2612E-02  0.0000E+00      -1   0.154E-02   20.00
  69  -680.0000   -1283.453 0.4888   0.1106E-02  0.6702E-04  0.2653E-02  0.0000E+00      -1   0.156E-02   20.00
  70  -690.0000   -1249.913 0.4909   0.1163E-02  0.6864E-04  0.2684E-02  0.0000E+00      -1   0.158E-02   20.00
  71  -700.0000   -1217.270 0.4929   0.1219E-02  0.7022E-04  0.2724E-02  0.0000E+00      -1   0.160E-02   20.00
  72  -710.0000   -1185.491 0.4952   0.1309E-02  0.7221E-04  0.2805E-02  0.0000E+00      -1   0.165E-02   20.00
